symbol_stack_unwind,num_filesystem_inputs,exit_status,perc_cpu_used,avg_size_unshared_data_area_Kb,num_waits,avg_size_unshared_text_area_Kb,max_resident_size_Kb,cpu_sec_user_mode,num_swapped,symbol_ro_data_local,avg_total_memory_used_Kb,symbol_unique_global,elapsed_real_time_sec,num_major_page_faults,symbol_ro_data_global,num_signals,num_involuntary_context_switch,symbol_text_global,FileName,num_minor_page_faults,symbol_text_local,FileSize,symbol_debug,num_socket_msg_sent,cpu_sec_kernel_mode,num_socket_msg_recv,num_filesystem_outputs
0,128,0,77%,0,139,0,33216,0.32,0,0,0,0,0.62,0,0,0,47,2,packages/zoltan/src/CMakeFiles/zoltan.dir/order/order_tools.c.o,2186,0,17664,0,0,0.16,0,128
0,0,0,62%,0,132,0,33536,0.41,0,0,0,0,0.83,0,0,0,57,2,packages/zoltan/src/CMakeFiles/zoltan.dir/order/order_struct.c.o,2193,0,42912,0,0,0.10,0,256
0,128,0,74%,0,125,0,38016,0.63,0,0,0,0,1.05,0,0,0,141,1,packages/zoltan/src/CMakeFiles/zoltan.dir/order/hsfcOrder.c.o,2281,0,57592,0,0,0.14,0,384
0,0,0,87%,0,150,0,37120,0.66,0,0,0,0,0.86,0,0,0,54,8,packages/zoltan/src/CMakeFiles/zoltan.dir/order/order.c.o,2270,0,68736,0,0,0.08,0,384
0,384,0,94%,0,188,0,58112,2.78,0,0,0,0,3.13,0,0,0,71,2,packages/zoltan/src/CMakeFiles/zoltan.dir/hier/hier.c.o,2723,10,182384,0,0,0.16,0,1024
0,128,0,66%,0,160,0,32064,0.41,0,0,0,0,0.80,0,0,0,61,2,packages/zoltan/src/CMakeFiles/zoltan.dir/hier/hier_free_struct.c.o,2169,0,37536,0,0,0.12,0,256
0,0,0,74%,0,221,0,31360,0.29,0,0,0,0,0.53,0,0,0,45,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Destroy.c.o,2158,0,18832,0,0,0.11,0,128
0,128,0,77%,0,191,0,34816,0.51,0,0,0,0,0.78,0,0,0,40,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Remove.c.o,2234,0,34168,0,0,0.08,0,256
0,128,0,73%,0,191,0,31872,0.29,0,0,0,0,0.56,0,0,0,56,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Set_Neighbor_Hash_Fn3.c.o,2166,1,19544,0,0,0.11,0,128
0,0,0,72%,0,183,0,31744,0.25,0,0,0,0,0.53,0,0,0,60,1,packages/zoltan/src/CMakeFiles/zoltan.dir/Utilities/DDirectory/DD_Set_Neighbor_Hash_Fn1.c.o,2164,1,20128,0,0,0.13,0,128
